"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
24735,2011,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
24741,2011,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
24761,2011,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
24763,2011,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
24783,2011,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
24784,2011,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
24786,2011,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
24801,2011,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
24821,2011,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
24823,2011,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
24843,2011,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
24863,2011,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
24881,2011,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",27
24883,2011,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
24901,2011,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
24921,2011,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
24923,2011,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
24924,2011,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
24933,2011,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
24941,2011,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
24943,2011,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
24961,2011,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",10
24963,2011,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
24981,2011,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
24983,2011,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
25001,2011,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
25021,2011,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
25023,2011,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
25041,2011,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25043,2011,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
25061,2011,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
25101,2011,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
25103,2011,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
25123,2011,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
25141,2011,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",6
25161,2011,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
25163,2011,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
25181,2011,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25183,2011,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
25221,2011,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
25223,2011,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
25243,2011,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
25261,2011,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25263,2011,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
25301,2011,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25303,2011,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
25323,2011,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
25341,2011,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25403,2011,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
25421,2011,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",12
25423,2011,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
25461,2011,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25581,2011,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25741,2012,1,"Competition","COMP",1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
25742,2012,1,"Competition","COMP",1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
25743,2012,1,"Competition","COMP",1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
25744,2012,1,"Competition","COMP",1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",3
25746,2012,1,"Competition","COMP",1,"Belgium","BE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
25747,2012,1,"Competition","COMP",1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
25751,2012,1,"Competition","COMP",1,"Belgium","BE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
25753,2012,1,"Competition","COMP",1,"Belgium","BE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
25761,2012,1,"Competition","COMP",2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
25763,2012,1,"Competition","COMP",2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
25764,2012,1,"Competition","COMP",2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
25767,2012,1,"Competition","COMP",2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
25781,2012,1,"Competition","COMP",3,"Germany","DE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",84
25782,2012,1,"Competition","COMP",3,"Germany","DE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
25783,2012,1,"Competition","COMP",3,"Germany","DE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",35
25784,2012,1,"Competition","COMP",3,"Germany","DE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
25791,2012,1,"Competition","COMP",3,"Germany","DE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
25801,2012,1,"Competition","COMP",4,"Italy","IT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",66
25802,2012,1,"Competition","COMP",4,"Italy","IT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
25803,2012,1,"Competition","COMP",4,"Italy","IT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",21
25804,2012,1,"Competition","COMP",4,"Italy","IT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
25811,2012,1,"Competition","COMP",4,"Italy","IT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",3
25813,2012,1,"Competition","COMP",4,"Italy","IT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
25815,2012,1,"Competition","COMP",4,"Italy","IT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
25821,2012,1,"Competition","COMP",5,"Luxembourg","LU",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
25824,2012,1,"Competition","COMP",5,"Luxembourg","LU",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
25825,2012,1,"Competition","COMP",5,"Luxembourg","LU",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
25826,2012,1,"Competition","COMP",5,"Luxembourg","LU",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
25827,2012,1,"Competition","COMP",5,"Luxembourg","LU",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
25841,2012,1,"Competition","COMP",6,"Netherlands","NL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",22
